sensor_type,timestamp_ms,data1,data2,data3
ACCELEROMETER,1555398834348,0.5096712,-1.0456635,9.5353985
GYROSCOPE,1555398834353,3.64,9.8,-12.81
ACCELEROMETER,1555398834353,0.4235296,-0.9954142,9.573684
GYROSCOPE,1555398834358,5.11,9.8,-12.81
ACCELEROMETER,1555398834358,0.4235296,-0.9954142,9.573684
GYROSCOPE,1555398834363,6.7200003,10.01,-12.67
ACCELEROMETER,1555398834363,0.3684947,-0.89730847,9.592826
GYROSCOPE,1555398834368,7.7,10.15,-12.32
ACCELEROMETER,1555398834368,0.3684947,-0.89730847,9.592826
GYROSCOPE,1555398834373,8.33,10.22,-11.9
ACCELEROMETER,1555398834373,0.3206382,-0.8949157,9.595219
GYROSCOPE,1555398834378,8.47,10.15,-11.34
ACCELEROMETER,1555398834378,0.3206382,-0.8949157,9.595219
GYROSCOPE,1555398834383,8.47,10.15,-10.92
ACCELEROMETER,1555398834383,0.2416751,-0.8255238,9.504292
GYROSCOPE,1555398834388,8.26,9.94,-10.43
ACCELEROMETER,1555398834388,0.2416751,-0.8255238,9.504292
GYROSCOPE,1555398834393,8.12,9.7300005,-10.22
ACCELEROMETER,1555398834393,0.21296121,-0.85184485,9.509077
GYROSCOPE,1555398834398,8.19,9.31,-10.08
ACCELEROMETER,1555398834398,0.21296121,-0.85184485,9.509077
GYROSCOPE,1555398834403,8.4,8.75,-10.08
ACCELEROMETER,1555398834403,0.1914258,-0.8039884,9.537791
GYROSCOPE,1555398834407,8.75,8.05,-10.01
ACCELEROMETER,1555398834408,0.1914258,-0.8039884,9.537791
GYROSCOPE,1555398834413,9.24,7.35,-9.87
ACCELEROMETER,1555398834413,0.22253248,-0.7489535,9.530612
GYROSCOPE,1555398834418,9.52,6.51,-9.59
ACCELEROMETER,1555398834418,0.22253248,-0.7489535,9.530612
GYROSCOPE,1555398834423,9.66,5.67,-9.31
ACCELEROMETER,1555398834423,0.2009971,-0.6029913,9.533006
GYROSCOPE,1555398834428,9.87,4.9,-8.96
ACCELEROMETER,1555398834428,0.2009971,-0.6029913,9.533006
GYROSCOPE,1555398834433,9.66,4.06,-8.47
ACCELEROMETER,1555398834433,0.26081768,-0.6939186,9.547362
GYROSCOPE,1555398834438,8.89,3.22,-7.77
ACCELEROMETER,1555398834438,0.26081768,-0.6939186,9.547362
GYROSCOPE,1555398834443,8.4,2.73,-7.21
ACCELEROMETER,1555398834443,0.27038896,-0.63649076,9.45165
GYROSCOPE,1555398834448,7.84,2.17,-6.7200003
ACCELEROMETER,1555398834448,0.27038896,-0.63649076,9.45165
GYROSCOPE,1555398834453,7.28,1.89,-6.37
ACCELEROMETER,1555398834453,0.26081768,-0.6053841,9.437292
GYROSCOPE,1555398834458,6.7200003,1.47,-6.02
ACCELEROMETER,1555398834458,0.26081768,-0.6053841,9.437292
GYROSCOPE,1555398834463,6.09,1.12,-5.81
ACCELEROMETER,1555398834463,0.2009971,-0.5838487,9.466006
GYROSCOPE,1555398834468,5.7400002,0.7,-5.46
ACCELEROMETER,1555398834468,0.17706887,-0.55752766,9.554541
GYROSCOPE,1555398834473,5.46,0.35,-5.25
ACCELEROMETER,1555398834473,0.17706887,-0.55752766,9.554541
