sensor_type,timestamp_ms,data1,data2,data3
ACCELEROMETER,1555397010890,-2.7421746,2.1487546,-10.626525
GYROSCOPE,1555397010886,-60.97,-279.3,-79.66
ACCELEROMETER,1555397010895,-2.5004995,2.644069,-11.547763
GYROSCOPE,1555397010890,-50.68,-317.1,-85.54
ACCELEROMETER,1555397010899,-2.5004995,2.644069,-11.547763
GYROSCOPE,1555397010896,-42.28,-356.65,-89.46
ACCELEROMETER,1555397010905,-1.5314064,1.9286151,-11.684153
GYROSCOPE,1555397010901,-35.14,-398.02,-92.12
ACCELEROMETER,1555397010910,-1.5314064,1.9286151,-11.684153
GYROSCOPE,1555397010906,-27.16,-440.51,-94.85
ACCELEROMETER,1555397010915,0.33260235,0.63409805,-11.083554
GYROSCOPE,1555397010911,-17.710001,-484.33002,-97.79
ACCELEROMETER,1555397010920,0.33260235,0.63409805,-11.083554
GYROSCOPE,1555397010916,-7.77,-528.78,-100.24
ACCELEROMETER,1555397010925,3.1824539,-1.1676974,-9.186047
GYROSCOPE,1555397010921,3.29,-574.35,-102.9
ACCELEROMETER,1555397010930,3.1824539,-1.1676974,-9.186047
GYROSCOPE,1555397010926,16.31,-619.71,-107.31
ACCELEROMETER,1555397010935,7.2837524,-1.7563319,-5.6542397
GYROSCOPE,1555397010930,29.19,-663.95,-114.45
ACCELEROMETER,1555397010939,7.2837524,-1.7563319,-5.6542397
GYROSCOPE,1555397010935,36.19,-704.2,-123.41
ACCELEROMETER,1555397010944,12.655639,-0.15074782,-0.14117654
GYROSCOPE,1555397010940,37.45,-734.79,-132.09
ACCELEROMETER,1555397010949,12.655639,-0.15074782,-0.14117654
GYROSCOPE,1555397010946,36.89,-754.46,-138.11
ACCELEROMETER,1555397010955,19.609182,2.0338993,8.379664
GYROSCOPE,1555397010951,36.89,-762.16,-139.65
ACCELEROMETER,1555397010960,19.609182,2.0338993,8.379664
GYROSCOPE,1555397010956,36.47,-750.33,-136.64
ACCELEROMETER,1555397010965,27.86442,0.07178468,19.34597
GYROSCOPE,1555397010961,34.23,-711.9,-132.37
ACCELEROMETER,1555397010970,27.86442,0.07178468,19.34597
GYROSCOPE,1555397010965,29.4,-655.34,-127.19
ACCELEROMETER,1555397010975,36.720257,-4.084548,28.575089
GYROSCOPE,1555397010971,28.56,-586.81,-121.38
ACCELEROMETER,1555397010980,36.720257,-4.084548,28.575089
GYROSCOPE,1555397010976,33.95,-505.82,-112.07
ACCELEROMETER,1555397010985,42.501316,-6.9272213,37.701313
GYROSCOPE,1555397010980,40.04,-414.89,-94.64
ACCELEROMETER,1555397010989,42.501316,-6.9272213,37.701313
GYROSCOPE,1555397010985,40.18,-317.8,-69.3
ACCELEROMETER,1555397010994,40.876587,-7.869993,42.6401
GYROSCOPE,1555397010991,30.87,-219.03,-41.23
ACCELEROMETER,1555397011000,40.876587,-7.869993,42.6401
GYROSCOPE,1555397010996,11.41,-122.08,-16.24
ACCELEROMETER,1555397011005,34.08097,-6.0155563,42.618565
GYROSCOPE,1555397011000,-17.15,-31.29,3.29
ACCELEROMETER,1555397011010,34.08097,-6.0155563,42.618565
GYROSCOPE,1555397011006,-49.420002,49.98,20.09
ACCELEROMETER,1555397011015,27.11068,-5.1014977,40.046276
GYROSCOPE,1555397011010,-82.39,119.7,36.4
ACCELEROMETER,1555397011019,27.11068,-5.1014977,40.046276
GYROSCOPE,1555397011015,-109.76,176.33,51.45
ACCELEROMETER,1555397011025,23.468803,-6.573084,36.27519
GYROSCOPE,1555397011021,-128.03,221.2,63.0
ACCELEROMETER,1555397011030,23.468803,-6.573084,36.27519
GYROSCOPE,1555397011026,-136.01,256.69,69.79
ACCELEROMETER,1555397011035,21.530619,-8.597411,32.319855
GYROSCOPE,1555397011031,-132.65,283.15,73.22
ACCELEROMETER,1555397011039,21.530619,-8.597411,32.319855
GYROSCOPE,1555397011035,-104.86,312.34,78.47
ACCELEROMETER,1555397011044,18.800407,-8.874979,28.369305
GYROSCOPE,1555397011040,-104.86,312.34,78.47
ACCELEROMETER,1555397011049,15.416957,-6.680761,23.657837
GYROSCOPE,1555397011045,-86.87,316.19,79.52
ACCELEROMETER,1555397011054,15.416957,-6.680761,23.657837
GYROSCOPE,1555397011051,-68.74,314.09,78.47
ACCELEROMETER,1555397011060,12.401999,-5.7978096,18.841085
GYROSCOPE,1555397011055,-52.43,307.93,76.51
ACCELEROMETER,1555397011064,12.401999,-5.7978096,18.841085
GYROSCOPE,1555397011060,-20.79,291.41,76.44
ACCELEROMETER,1555397011070,10.080962,-6.312266,14.926428
GYROSCOPE,1555397011066,-3.5,283.92,78.96
ACCELEROMETER,1555397011076,10.080962,-6.312266,14.926428
GYROSCOPE,1555397011071,15.33,278.04,81.27
ACCELEROMETER,1555397011081,8.5830555,-6.312266,12.378072
GYROSCOPE,1555397011075,34.51,273.28,82.18
ACCELEROMETER,1555397011085,8.5830555,-6.312266,12.378072
GYROSCOPE,1555397011080,53.55,269.22,81.41
ACCELEROMETER,1555397011090,7.716853,-5.2019963,10.748559
GYROSCOPE,1555397011085,71.4,265.72,79.38
ACCELEROMETER,1555397011095,7.716853,-5.2019963,10.748559
GYROSCOPE,1555397011091,87.01,262.43,76.72
ACCELEROMETER,1555397011101,7.04447,-3.3762727,9.65504
GYROSCOPE,1555397011096,99.4,259.35,73.57
ACCELEROMETER,1555397011106,7.04447,-3.3762727,9.65504
GYROSCOPE,1555397011101,109.270004,255.71,70.07
ACCELEROMETER,1555397011111,6.3194447,-2.2612174,8.702696
GYROSCOPE,1555397011106,116.9,251.93001,66.64
ACCELEROMETER,1555397011116,6.3194447,-2.2612174,8.702696
GYROSCOPE,1555397011111,122.5,247.94,63.7
ACCELEROMETER,1555397011121,5.474778,-2.172683,7.8604226
GYROSCOPE,1555397011115,126.21,244.16,61.25
ACCELEROMETER,1555397011126,5.474778,-2.172683,7.8604226
GYROSCOPE,1555397011120,128.03,240.45,59.29
ACCELEROMETER,1555397011131,4.5248275,-2.1128623,7.2287173
GYROSCOPE,1555397011125,129.01,236.74,57.61
ACCELEROMETER,1555397011135,4.5248275,-2.1128623,7.2287173
GYROSCOPE,1555397011131,129.08,232.89,56.14
ACCELEROMETER,1555397011141,3.6203406,-1.8807585,6.7740808
GYROSCOPE,1555397011135,127.75,228.55,54.74
ACCELEROMETER,1555397011145,3.6203406,-1.8807585,6.7740808
GYROSCOPE,1555397011140,125.23,223.72,52.99
ACCELEROMETER,1555397011150,2.8067808,-1.5553347,6.3218374
GYROSCOPE,1555397011146,121.590004,218.61,50.89
ACCELEROMETER,1555397011156,2.8067808,-1.5553347,6.3218374
GYROSCOPE,1555397011151,117.11,212.94,48.65
ACCELEROMETER,1555397011161,2.2612174,-1.1964114,5.273781
GYROSCOPE,1555397011156,112.42,206.78,46.41
ACCELEROMETER,1555397011166,2.2612174,-1.1964114,5.273781
GYROSCOPE,1555397011161,107.73,200.69,44.24
ACCELEROMETER,1555397011171,1.9477576,-0.91884387,4.5822554
GYROSCOPE,1555397011166,103.25,194.88,42.28
ACCELEROMETER,1555397011176,1.9477576,-0.91884387,4.5822554
GYROSCOPE,1555397011171,98.840004,189.35,40.670002
ACCELEROMETER,1555397011181,1.9118654,-0.8063813,4.089334
GYROSCOPE,1555397011176,94.15,184.17,39.27
ACCELEROMETER,1555397011186,1.9118654,-0.8063813,4.089334
GYROSCOPE,1555397011181,89.6,179.62,37.66
ACCELEROMETER,1555397011191,1.98365,-0.62452674,3.3810585
GYROSCOPE,1555397011186,86.1,175.56,35.56
ACCELEROMETER,1555397011195,1.98365,-0.62452674,3.3810585
GYROSCOPE,1555397011191,83.86,171.85,32.9
ACCELEROMETER,1555397011201,2.0721843,-0.6221339,2.507678
GYROSCOPE,1555397011196,82.39,168.56,29.89
ACCELEROMETER,1555397011206,2.0721843,-0.6221339,2.507678
GYROSCOPE,1555397011201,81.13,165.83,26.53
ACCELEROMETER,1555397011211,2.0961125,-0.62452674,1.89033
GYROSCOPE,1555397011206,79.52,164.01,23.38
ACCELEROMETER,1555397011216,2.0961125,-0.62452674,1.89033
GYROSCOPE,1555397011210,76.79,162.96,20.72
ACCELEROMETER,1555397011220,1.9980068,-0.41874397,1.416551
GYROSCOPE,1555397011216,72.8,162.4,18.69
ACCELEROMETER,1555397011226,1.9980068,-0.41874397,1.416551
GYROSCOPE,1555397011221,67.97,161.84,17.15
ACCELEROMETER,1555397011231,1.8017952,0.0023928226,0.87816596
GYROSCOPE,1555397011225,62.79,161.35,15.82
ACCELEROMETER,1555397011236,1.4404793,0.58624154,0.42113677
GYROSCOPE,1555397011231,57.12,160.93001,14.35
ACCELEROMETER,1555397011241,1.4404793,0.58624154,0.42113677
GYROSCOPE,1555397011236,44.87,160.58,10.71
ACCELEROMETER,1555397011246,0.9595219,1.0145568,0.22253248
GYROSCOPE,1555397011241,38.36,160.23,9.03
ACCELEROMETER,1555397011251,0.9595219,1.0145568,0.22253248
GYROSCOPE,1555397011245,31.43,159.39,7.77
ACCELEROMETER,1555397011255,0.44745785,1.1437693,-0.059820563
GYROSCOPE,1555397011251,24.01,157.57,6.86
ACCELEROMETER,1555397011261,0.44745785,1.1437693,-0.059820563
GYROSCOPE,1555397011255,16.24,155.05,5.95
ACCELEROMETER,1555397011266,-0.08853444,1.2035898,-0.18903299
GYROSCOPE,1555397011261,8.4,151.76,4.83
ACCELEROMETER,1555397011271,-0.08853444,1.2035898,-0.18903299
GYROSCOPE,1555397011265,0.7,147.84,3.5
ACCELEROMETER,1555397011276,-0.5503492,1.0217353,-0.46899325
GYROSCOPE,1555397011271,-6.79,143.43001,2.17
ACCELEROMETER,1555397011281,-0.5503492,1.0217353,-0.46899325
GYROSCOPE,1555397011276,-14.21,138.46,0.7
ACCELEROMETER,1555397011286,-0.8662018,1.0001999,-0.8470592
GYROSCOPE,1555397011281,-21.77,133.21,-1.12
ACCELEROMETER,1555397011291,-0.8662018,1.0001999,-0.8470592
GYROSCOPE,1555397011285,-28.56,127.61,-3.64
ACCELEROMETER,1555397011295,-1.160519,1.2155539,-1.378266
GYROSCOPE,1555397011290,-34.72,122.08,-6.23
ACCELEROMETER,1555397011300,-1.160519,1.2155539,-1.378266
GYROSCOPE,1555397011296,-41.37,116.48,-8.89
ACCELEROMETER,1555397011306,-1.4811572,1.6031911,-1.9046868
GYROSCOPE,1555397011300,-48.23,110.88,-11.62
ACCELEROMETER,1555397011310,-1.4811572,1.6031911,-1.9046868
GYROSCOPE,1555397011305,-54.670002,105.14,-14.42
ACCELEROMETER,1555397011316,-1.7587246,1.8592231,-2.835495
GYROSCOPE,1555397011310,-61.11,98.840004,-17.08
ACCELEROMETER,1555397011320,-1.7587246,1.8592231,-2.835495
GYROSCOPE,1555397011316,-67.9,91.840004,-19.18
ACCELEROMETER,1555397011325,-2.1224337,1.5912269,-3.9864426
GYROSCOPE,1555397011320,-74.83,83.93,-20.72
ACCELEROMETER,1555397011330,-2.1224337,1.5912269,-3.9864426
GYROSCOPE,1555397011326,-80.85,74.97,-22.26
ACCELEROMETER,1555397011336,-2.2779672,1.2370893,-5.273781
GYROSCOPE,1555397011331,-85.68,64.05,-24.08
ACCELEROMETER,1555397011341,-2.2779672,1.2370893,-5.273781
GYROSCOPE,1555397011336,-88.340004,50.96,-26.32
ACCELEROMETER,1555397011346,-2.5268207,0.5168497,-5.989235
GYROSCOPE,1555397011341,-88.48,35.84,-28.630001
ACCELEROMETER,1555397011351,-2.5268207,0.5168497,-5.989235
GYROSCOPE,1555397011346,-87.15,17.99,-30.94
ACCELEROMETER,1555397011356,-2.804388,-0.47138608,-5.723632
GYROSCOPE,1555397011350,-84.7,-3.22,-33.39
ACCELEROMETER,1555397011360,-2.804388,-0.47138608,-5.723632
GYROSCOPE,1555397011355,-80.85,-28.14,-35.91
ACCELEROMETER,1555397011365,-3.036492,-0.945165,-5.290531
GYROSCOPE,1555397011360,-75.6,-56.14,-38.64
ACCELEROMETER,1555397011370,-3.036492,-0.945165,-5.290531
GYROSCOPE,1555397011366,-68.39,-86.590004,-42.07
ACCELEROMETER,1555397011376,-2.8857443,-0.5192425,-4.491328
GYROSCOPE,1555397011370,-58.94,-118.72,-46.41
ACCELEROMETER,1555397011380,-2.8857443,-0.5192425,-4.491328
GYROSCOPE,1555397011376,-47.18,-152.39,-51.59
ACCELEROMETER,1555397011386,-2.388037,-0.05742774,-3.802195
GYROSCOPE,1555397011381,-36.05,-187.11,-57.05
ACCELEROMETER,1555397011391,-2.388037,-0.05742774,-3.802195
GYROSCOPE,1555397011386,-27.58,-221.2,-62.510002
ACCELEROMETER,1555397011396,-1.672583,0.6221339,-4.240082
GYROSCOPE,1555397011390,-20.86,-253.96,-67.76
ACCELEROMETER,1555397011400,-1.672583,0.6221339,-4.240082
GYROSCOPE,1555397011395,-15.75,-284.9,-73.57
ACCELEROMETER,1555397011405,-1.2586247,1.5146567,-5.9820566
GYROSCOPE,1555397011401,-13.79,-313.6,-79.87
ACCELEROMETER,1555397011411,-1.2586247,1.5146567,-5.9820566
GYROSCOPE,1555397011406,-15.190001,-340.97,-85.82
ACCELEROMETER,1555397011416,-0.8949157,1.4644076,-7.4273214
GYROSCOPE,1555397011411,-19.25,-368.62,-90.79
ACCELEROMETER,1555397011421,-0.2416751,0.50488555,-7.8652077
GYROSCOPE,1555397011415,-24.64,-396.97,-93.66
ACCELEROMETER,1555397011425,-0.2416751,0.50488555,-7.8652077
GYROSCOPE,1555397011420,-30.66,-427.28,-93.590004
ACCELEROMETER,1555397011430,1.146162,-1.3184452,-7.771888
GYROSCOPE,1555397011426,-41.37,-459.97,-85.61
ACCELEROMETER,1555397011436,1.146162,-1.3184452,-7.771888
GYROSCOPE,1555397011431,-42.07,-531.93,-80.36
ACCELEROMETER,1555397011441,3.938586,-2.3952155,-6.585048
GYROSCOPE,1555397011436,-36.33,-569.38,-77.35
ACCELEROMETER,1555397011446,3.938586,-2.3952155,-6.585048
GYROSCOPE,1555397011440,-26.25,-605.85,-78.05
ACCELEROMETER,1555397011450,8.082954,-2.8570302,-4.5918264
GYROSCOPE,1555397011445,-14.63,-640.22003,-82.04
ACCELEROMETER,1555397011455,8.082954,-2.8570302,-4.5918264
GYROSCOPE,1555397011451,0.21000001,-668.99,-89.04
ACCELEROMETER,1555397011461,14.179866,-2.2707887,1.564906
GYROSCOPE,1555397011455,18.9,-687.61,-98.98
ACCELEROMETER,1555397011466,14.179866,-2.2707887,1.564906
GYROSCOPE,1555397011461,38.85,-693.56,-110.74
ACCELEROMETER,1555397011471,22.296322,-2.4837499,9.765109
GYROSCOPE,1555397011466,58.45,-687.05,-122.78
ACCELEROMETER,1555397011476,22.296322,-2.4837499,9.765109
GYROSCOPE,1555397011471,77.35,-665.42,-131.25
ACCELEROMETER,1555397011481,29.539394,-4.3669014,18.00599
GYROSCOPE,1555397011476,95.41,-631.61,-131.81
ACCELEROMETER,1555397011486,29.539394,-4.3669014,18.00599
GYROSCOPE,1555397011481,114.03,-590.87,-122.57
ACCELEROMETER,1555397011491,33.6383,-6.053841,24.933212
GYROSCOPE,1555397011486,134.19,-545.44,-104.65
ACCELEROMETER,1555397011496,33.6383,-6.053841,24.933212
GYROSCOPE,1555397011491,149.1,-492.73,-80.15
ACCELEROMETER,1555397011501,34.466217,-6.5204415,31.408192
GYROSCOPE,1555397011496,154.35,-430.5,-55.58
ACCELEROMETER,1555397011506,34.466217,-6.5204415,31.408192
GYROSCOPE,1555397011501,148.05,-363.37,-36.4
ACCELEROMETER,1555397011511,33.92544,-4.0366917,34.62893
GYROSCOPE,1555397011506,128.1,-294.56,-22.12
ACCELEROMETER,1555397011516,33.92544,-4.0366917,34.62893
GYROSCOPE,1555397011510,95.27,-224.0,-8.89
ACCELEROMETER,1555397011521,31.96811,-1.4189439,35.16492
GYROSCOPE,1555397011516,53.41,-151.83,7.35
ACCELEROMETER,1555397011525,31.96811,-1.4189439,35.16492
GYROSCOPE,1555397011520,7.0,-78.89,26.6
ACCELEROMETER,1555397011531,29.063223,-0.124426775,35.46642
GYROSCOPE,1555397011526,-38.15,-8.26,46.27
ACCELEROMETER,1555397011536,29.063223,-0.124426775,35.46642
GYROSCOPE,1555397011531,-75.53,56.63,62.79
ACCELEROMETER,1555397011541,24.416363,-0.39481574,34.253258
GYROSCOPE,1555397011535,-101.57,112.63,73.43
ACCELEROMETER,1555397011546,24.416363,-0.39481574,34.253258
GYROSCOPE,1555397011541,-115.71,157.15,78.61
ACCELEROMETER,1555397011551,20.403599,-2.2061825,31.896326
GYROSCOPE,1555397011546,-119.42,191.31,80.08
ACCELEROMETER,1555397011556,20.403599,-2.2061825,31.896326
GYROSCOPE,1555397011551,-114.66,217.42,78.19
ACCELEROMETER,1555397011561,17.7691,-3.2374887,29.3049
GYROSCOPE,1555397011556,-102.97,236.95,73.85
ACCELEROMETER,1555397011566,17.7691,-3.2374887,29.3049
GYROSCOPE,1555397011561,-87.5,251.16,68.53
ACCELEROMETER,1555397011571,15.670596,-2.912065,26.416761
GYROSCOPE,1555397011566,-71.19,260.05,63.28
ACCELEROMETER,1555397011576,15.670596,-2.912065,26.416761
GYROSCOPE,1555397011571,-56.35,264.53,58.45
ACCELEROMETER,1555397011581,13.8352995,-1.7300107,23.148167
GYROSCOPE,1555397011576,-44.45,265.79,53.760002
ACCELEROMETER,1555397011586,13.8352995,-1.7300107,23.148167
GYROSCOPE,1555397011581,-35.77,265.09,49.14
ACCELEROMETER,1555397011591,12.110075,-1.1796615,19.755142
GYROSCOPE,1555397011586,-29.33,263.41,44.8
ACCELEROMETER,1555397011596,12.110075,-1.1796615,19.755142
GYROSCOPE,1555397011591,-24.15,261.59,41.86
ACCELEROMETER,1555397011601,10.640882,-1.672583,16.608582
GYROSCOPE,1555397011595,-19.460001,259.98,41.02
ACCELEROMETER,1555397011605,9.645468,-2.1296122,14.2851515
GYROSCOPE,1555397011600,-13.79,258.86002,42.0
ACCELEROMETER,1555397011611,9.645468,-2.1296122,14.2851515
GYROSCOPE,1555397011605,-6.44,258.16,43.82
ACCELEROMETER,1555397011615,9.030513,-2.1631117,12.672389
GYROSCOPE,1555397011611,10.57,260.05,44.66
ACCELEROMETER,1555397011621,9.030513,-2.1631117,12.672389
GYROSCOPE,1555397011616,19.53,261.87,43.33
ACCELEROMETER,1555397011626,8.394022,-1.8400806,11.253445
GYROSCOPE,1555397011621,28.42,263.55,41.37
ACCELEROMETER,1555397011631,8.394022,-1.8400806,11.253445
GYROSCOPE,1555397011626,37.52,264.95,38.99
ACCELEROMETER,1555397011636,7.6067834,-1.5553347,10.389636
GYROSCOPE,1555397011631,45.920002,266.0,36.54
ACCELEROMETER,1555397011641,7.6067834,-1.5553347,10.389636
GYROSCOPE,1555397011636,52.85,266.07,34.3
ACCELEROMETER,1555397011646,6.750153,-1.6438692,9.769895
GYROSCOPE,1555397011641,58.31,264.95,32.83
ACCELEROMETER,1555397011651,6.750153,-1.6438692,9.769895
GYROSCOPE,1555397011646,62.79,263.2,31.99
ACCELEROMETER,1555397011656,5.821737,-1.7587246,9.016156
GYROSCOPE,1555397011651,66.22,260.68,31.36
ACCELEROMETER,1555397011661,5.821737,-1.7587246,9.016156
GYROSCOPE,1555397011655,68.74,257.74,30.59
ACCELEROMETER,1555397011666,4.9674997,-1.8640089,8.315059
GYROSCOPE,1555397011660,70.56,254.31,29.47
ACCELEROMETER,1555397011670,4.9674997,-1.8640089,8.315059
GYROSCOPE,1555397011665,71.75,250.6,27.79
ACCELEROMETER,1555397011675,4.316652,-1.8233309,7.2789664
GYROSCOPE,1555397011670,72.38,246.89,25.55
ACCELEROMETER,1555397011680,4.316652,-1.8233309,7.2789664
GYROSCOPE,1555397011676,72.45,243.39,22.89
ACCELEROMETER,1555397011686,3.7998023,-1.5816557,6.2069826
GYROSCOPE,1555397011680,71.61,239.82,20.23
ACCELEROMETER,1555397011690,3.7998023,-1.5816557,6.2069826
GYROSCOPE,1555397011686,70.42,236.25,18.06
ACCELEROMETER,1555397011696,3.5030923,-1.4356936,5.0943193
GYROSCOPE,1555397011691,68.95,232.82,16.66
ACCELEROMETER,1555397011701,3.5030923,-1.4356936,5.0943193
GYROSCOPE,1555397011695,67.340004,229.25,15.96
ACCELEROMETER,1555397011705,3.333202,-1.3878372,4.1754756
GYROSCOPE,1555397011700,65.87,225.68001,15.54
ACCELEROMETER,1555397011710,3.333202,-1.3878372,4.1754756
GYROSCOPE,1555397011706,64.26,222.46,14.9800005
ACCELEROMETER,1555397011716,3.3260233,-1.3806585,3.4313076
GYROSCOPE,1555397011711,62.65,219.66,14.28
ACCELEROMETER,1555397011721,3.3260233,-1.3806585,3.4313076
GYROSCOPE,1555397011716,61.04,217.07,13.2300005
ACCELEROMETER,1555397011726,3.3212376,-1.2155539,2.9503503
GYROSCOPE,1555397011722,59.22,214.55,11.83
ACCELEROMETER,1555397011731,3.3212376,-1.2155539,2.9503503
GYROSCOPE,1555397011727,57.05,211.68001,10.15
ACCELEROMETER,1555397011736,3.3643086,-1.0480562,2.2827528
GYROSCOPE,1555397011731,54.04,208.88,8.4
ACCELEROMETER,1555397011741,3.3643086,-1.0480562,2.2827528
GYROSCOPE,1555397011736,50.33,206.15,6.86
ACCELEROMETER,1555397011745,3.318845,-0.94037926,1.6079768
GYROSCOPE,1555397011741,45.920002,203.42,5.53
ACCELEROMETER,1555397011750,3.318845,-0.94037926,1.6079768
GYROSCOPE,1555397011747,41.44,200.83,4.48
ACCELEROMETER,1555397011756,3.1202407,-0.8039884,0.8111669
GYROSCOPE,1555397011752,36.61,198.1,3.78
ACCELEROMETER,1555397011761,3.1202407,-0.8039884,0.8111669
GYROSCOPE,1555397011756,31.22,195.51,3.43
ACCELEROMETER,1555397011766,2.6799612,-0.57188463,-0.10528419
GYROSCOPE,1555397011761,25.06,192.57,3.22
ACCELEROMETER,1555397011771,2.6799612,-0.57188463,-0.10528419
GYROSCOPE,1555397011766,18.9,189.35,3.01
ACCELEROMETER,1555397011775,2.0602202,-0.052642096,-0.9523434
GYROSCOPE,1555397011771,12.39,185.85,2.8700001
ACCELEROMETER,1555397011780,2.0602202,-0.052642096,-0.9523434
GYROSCOPE,1555397011777,5.7400002,181.72,2.8700001
ACCELEROMETER,1555397011785,1.3136598,0.31585258,-1.875973
GYROSCOPE,1555397011781,-0.98,176.96,3.08
ACCELEROMETER,1555397011790,0.49531427,0.51445687,-2.6009982
GYROSCOPE,1555397011786,-7.91,171.36,3.64
ACCELEROMETER,1555397011795,0.49531427,0.51445687,-2.6009982
GYROSCOPE,1555397011792,-14.63,165.34,4.2
ACCELEROMETER,1555397011801,-0.25603202,0.8350951,-3.2733812
GYROSCOPE,1555397011797,-26.39,150.57,4.06
ACCELEROMETER,1555397011806,-0.25603202,0.8350951,-3.2733812
GYROSCOPE,1555397011802,-31.22,141.82,2.73
ACCELEROMETER,1555397011811,-1.0025927,0.930808,-3.8931224
GYROSCOPE,1555397011807,-35.49,132.3,0.7
ACCELEROMETER,1555397011816,-1.0025927,0.930808,-3.8931224
GYROSCOPE,1555397011812,-39.41,121.66,-1.6800001
ACCELEROMETER,1555397011821,-1.6271194,0.81595254,-4.1754756
GYROSCOPE,1555397011817,-43.05,109.69,-3.99
ACCELEROMETER,1555397011826,-1.6271194,0.81595254,-4.1754756
GYROSCOPE,1555397011822,-45.57,96.46,-6.58
ACCELEROMETER,1555397011831,-2.0865414,1.0073783,-4.6540403
GYROSCOPE,1555397011826,-46.48,82.18,-10.08
ACCELEROMETER,1555397011835,-2.0865414,1.0073783,-4.6540403
GYROSCOPE,1555397011832,-45.36,66.99,-14.42
ACCELEROMETER,1555397011841,-2.321038,0.91166544,-5.7140603
GYROSCOPE,1555397011836,-43.61,51.03,-19.04
ACCELEROMETER,1555397011845,-2.321038,0.91166544,-5.7140603
GYROSCOPE,1555397011842,-41.93,34.58,-23.8
ACCELEROMETER,1555397011851,-2.467,0.8350951,-6.9272213
GYROSCOPE,1555397011846,-39.83,17.22,-28.35
ACCELEROMETER,1555397011855,-2.467,0.8350951,-6.9272213
GYROSCOPE,1555397011852,-37.59,-1.6800001,-33.11
ACCELEROMETER,1555397011861,-2.684747,1.2323036,-7.9704924
GYROSCOPE,1555397011857,-36.19,-21.98,-38.01
ACCELEROMETER,1555397011866,-2.684747,1.2323036,-7.9704924
GYROSCOPE,1555397011861,-35.91,-43.75,-42.98
ACCELEROMETER,1555397011870,-2.9168508,1.7778673,-8.82473
GYROSCOPE,1555397011867,-37.03,-67.76,-47.74
ACCELEROMETER,1555397011876,-2.9168508,1.7778673,-8.82473
GYROSCOPE,1555397011871,-40.18,-94.29,-51.52
ACCELEROMETER,1555397011880,-2.9623144,1.6701902,-9.030513
GYROSCOPE,1555397011876,-44.45,-123.340004,-53.69
ACCELEROMETER,1555397011885,-2.9623144,1.6701902,-9.030513
GYROSCOPE,1555397011881,-47.18,-154.0,-54.46
ACCELEROMETER,1555397011890,-2.7182462,1.4620147,-9.018548
GYROSCOPE,1555397011887,-45.5,-184.8,-55.23
ACCELEROMETER,1555397011896,-2.7182462,1.4620147,-9.018548
GYROSCOPE,1555397011892,-38.22,-215.81,-57.12
ACCELEROMETER,1555397011900,-2.1296122,0.69631135,-9.066404
GYROSCOPE,1555397011897,-26.6,-246.4,-60.97
ACCELEROMETER,1555397011906,-2.1296122,0.69631135,-9.066404
GYROSCOPE,1555397011902,-11.83,-276.99,-66.71
ACCELEROMETER,1555397011911,-1.3854443,-0.081355974,-8.920443
GYROSCOPE,1555397011907,6.02,-307.72,-74.13
ACCELEROMETER,1555397011916,-1.3854443,-0.081355974,-8.920443
GYROSCOPE,1555397011912,25.48,-338.87,-82.18
ACCELEROMETER,1555397011921,-0.3589234,-0.5766703,-9.056834
GYROSCOPE,1555397011917,43.82,-370.51,-89.46
ACCELEROMETER,1555397011925,-0.3589234,-0.5766703,-9.056834
GYROSCOPE,1555397011921,59.22,-402.29,-94.5
ACCELEROMETER,1555397011930,0.8709875,-0.689133,-8.678767
GYROSCOPE,1555397011927,70.77,-434.56,-96.67
ACCELEROMETER,1555397011936,0.8709875,-0.689133,-8.678767
GYROSCOPE,1555397011931,74.62,-467.95,-95.62
ACCELEROMETER,1555397011940,2.6703904,-1.1629118,-7.56132
GYROSCOPE,1555397011937,51.73,-533.54,-85.82
ACCELEROMETER,1555397011946,5.5393844,0.019142581,-4.4458647
GYROSCOPE,1555397011942,51.73,-533.54,-85.82
ACCELEROMETER,1555397011950,5.5393844,0.019142581,-4.4458647
GYROSCOPE,1555397011947,31.29,-562.8,-80.78
ACCELEROMETER,1555397011956,5.5393844,0.019142581,-4.4458647
GYROSCOPE,1555397011952,12.74,-588.98,-78.05
ACCELEROMETER,1555397011961,9.592826,1.6438692,-0.7872386
GYROSCOPE,1555397011956,0.63,-613.48,-78.12
ACCELEROMETER,1555397011965,14.928822,0.2009971,5.7714887
GYROSCOPE,1555397011961,-2.73,-634.2,-80.99
ACCELEROMETER,1555397011971,14.928822,0.2009971,5.7714887
GYROSCOPE,1555397011967,4.06,-648.13,-85.96
ACCELEROMETER,1555397011976,21.477976,-2.388037,14.596218
GYROSCOPE,1555397011972,17.57,-650.72003,-93.590004
ACCELEROMETER,1555397011981,21.477976,-2.388037,14.596218
GYROSCOPE,1555397011977,34.09,-637.21,-116.270004
ACCELEROMETER,1555397011986,29.307291,-3.3020952,24.13401
GYROSCOPE,1555397011982,72.45,-553.98,-126.49
ACCELEROMETER,1555397011991,29.307291,-3.3020952,24.13401
GYROSCOPE,1555397011987,90.79,-494.69,-128.17
ACCELEROMETER,1555397011996,33.655052,-3.2614172,31.448868
GYROSCOPE,1555397011991,102.55,-429.31,-115.15
ACCELEROMETER,1555397012000,33.655052,-3.2614172,31.448868
GYROSCOPE,1555397011997,102.69,-360.01,-88.13
