sensor_type,timestamp_ms,data1,data2,data3
ACCELEROMETER,1555399141069,4.8861437,-0.4019942,12.416357
GYROSCOPE,1555399141074,33.25,-304.85,32.69
ACCELEROMETER,1555399141074,5.82413,-0.49052864,14.199009
GYROSCOPE,1555399141079,44.66,-303.1,32.34
ACCELEROMETER,1555399141079,5.82413,-0.49052864,14.199009
GYROSCOPE,1555399141084,57.75,-299.95,32.34
ACCELEROMETER,1555399141084,6.6927247,0.18185453,16.161125
GYROSCOPE,1555399141089,72.31,-295.26,32.06
ACCELEROMETER,1555399141089,6.6927247,0.18185453,16.161125
GYROSCOPE,1555399141094,87.5,-288.96,31.78
ACCELEROMETER,1555399141094,7.472785,0.85902333,18.068203
GYROSCOPE,1555399141099,101.22,-281.26,31.22
ACCELEROMETER,1555399141099,7.472785,0.85902333,18.068203
GYROSCOPE,1555399141104,112.0,-271.81,30.66
ACCELEROMETER,1555399141104,8.202596,2.321038,19.645075
GYROSCOPE,1555399141109,120.54,-260.89,29.4
ACCELEROMETER,1555399141109,8.202596,2.321038,19.645075
GYROSCOPE,1555399141114,129.64,-248.01,27.16
ACCELEROMETER,1555399141114,8.788837,4.1635113,20.824736
GYROSCOPE,1555399141119,141.89,-234.57,24.22
ACCELEROMETER,1555399141119,8.788837,4.1635113,20.824736
GYROSCOPE,1555399141124,158.83,-221.97,21.07
ACCELEROMETER,1555399141124,9.042477,4.012764,20.908484
GYROSCOPE,1555399141129,177.52,-210.84,18.2
ACCELEROMETER,1555399141129,9.042477,4.012764,20.908484
GYROSCOPE,1555399141134,194.81,-200.2,15.82
ACCELEROMETER,1555399141134,9.12144,3.9218364,19.381863
GYROSCOPE,1555399141139,209.09,-187.81,13.58
ACCELEROMETER,1555399141139,9.12144,3.9218364,19.381863
GYROSCOPE,1555399141144,216.72,-174.09,10.92
ACCELEROMETER,1555399141144,9.473185,6.6257257,19.037296
GYROSCOPE,1555399141149,218.05,-158.2,7.0
ACCELEROMETER,1555399141149,9.473185,6.6257257,19.037296
GYROSCOPE,1555399141154,211.82,-140.7,2.24
ACCELEROMETER,1555399141154,10.006784,10.616954,20.248066
GYROSCOPE,1555399141159,196.49,-123.48,-3.15
ACCELEROMETER,1555399141159,10.006784,10.616954,20.248066
GYROSCOPE,1555399141164,172.83,-107.38,-8.54
ACCELEROMETER,1555399141164,10.829915,13.789837,22.427925
GYROSCOPE,1555399141169,142.66,-92.33,-13.02
ACCELEROMETER,1555399141169,10.829915,13.789837,22.427925
GYROSCOPE,1555399141174,106.96,-77.49,-15.68
ACCELEROMETER,1555399141174,12.019149,14.790037,25.94059
GYROSCOPE,1555399141179,70.0,-61.95,-16.52
ACCELEROMETER,1555399141179,12.019149,14.790037,25.94059
GYROSCOPE,1555399141183,38.36,-44.59,-16.87
ACCELEROMETER,1555399141184,13.49552,13.768302,30.317062
GYROSCOPE,1555399141189,14.7,-25.34,-18.62
ACCELEROMETER,1555399141189,14.778071,11.614761,32.16432
GYROSCOPE,1555399141194,-0.28,-4.69,-22.960001
ACCELEROMETER,1555399141194,14.778071,11.614761,32.16432
GYROSCOPE,1555399141199,-6.93,16.8,-30.8
ACCELEROMETER,1555399141199,15.77588,10.549955,34.126434
GYROSCOPE,1555399141204,-5.11,39.62,-41.65
ACCELEROMETER,1555399141204,15.77588,10.549955,34.126434
GYROSCOPE,1555399141209,16.8,92.33,-68.18
ACCELEROMETER,1555399141209,16.436298,10.432706,34.291542
GYROSCOPE,1555399141214,28.98,121.73,-81.9
ACCELEROMETER,1555399141214,16.436298,10.432706,34.291542
GYROSCOPE,1555399141219,36.82,151.62,-94.85
ACCELEROMETER,1555399141219,16.536798,10.779665,29.905497
GYROSCOPE,1555399141224,39.55,181.86,-106.4
ACCELEROMETER,1555399141224,16.536798,10.779665,29.905497
GYROSCOPE,1555399141229,36.96,213.08,-116.83
ACCELEROMETER,1555399141229,15.974483,10.992627,25.318457
GYROSCOPE,1555399141234,28.210001,247.1,-126.770004
ACCELEROMETER,1555399141234,15.974483,10.992627,25.318457
GYROSCOPE,1555399141239,11.97,284.06,-136.15
ACCELEROMETER,1555399141239,15.340386,10.954341,24.25365
GYROSCOPE,1555399141244,-9.31,322.42,-144.83
ACCELEROMETER,1555399141244,15.340386,10.954341,24.25365
GYROSCOPE,1555399141248,-33.670002,359.17,-152.53
ACCELEROMETER,1555399141249,14.8067875,8.812766,25.42374
GYROSCOPE,1555399141254,-62.09,393.75,-157.85
ACCELEROMETER,1555399141254,14.8067875,8.812766,25.42374
GYROSCOPE,1555399141259,-90.93,425.32,-160.58
ACCELEROMETER,1555399141259,14.13919,6.329016,25.667809
GYROSCOPE,1555399141264,-117.67,452.62,-161.42
ACCELEROMETER,1555399141264,14.13919,6.329016,25.667809
GYROSCOPE,1555399141269,-142.1,475.51,-160.02
ACCELEROMETER,1555399141269,13.75873,3.668197,23.04049
GYROSCOPE,1555399141274,-162.96,494.41,-156.66
ACCELEROMETER,1555399141274,13.75873,3.668197,23.04049
GYROSCOPE,1555399141279,-180.67,509.67,-152.32
ACCELEROMETER,1555399141279,14.13201,1.3423735,17.68296
GYROSCOPE,1555399141284,-195.51,522.34,-147.98
ACCELEROMETER,1555399141284,14.13201,1.3423735,17.68296
GYROSCOPE,1555399141289,-206.43001,533.19,-142.94
ACCELEROMETER,1555399141289,14.833108,-0.34935212,11.20798
GYROSCOPE,1555399141294,-212.38,543.2,-136.43001
ACCELEROMETER,1555399141294,14.833108,-0.34935212,11.20798
GYROSCOPE,1555399141299,-215.6,552.79,-128.59
ACCELEROMETER,1555399141299,15.821342,-2.5818558,7.049256
GYROSCOPE,1555399141304,-218.75,562.52,-119.49
ACCELEROMETER,1555399141304,15.821342,-2.5818558,7.049256
GYROSCOPE,1555399141309,-221.13,572.39,-108.78
ACCELEROMETER,1555399141309,16.606188,-3.7998023,4.9100723
GYROSCOPE,1555399141314,-222.32,582.05,-96.53
ACCELEROMETER,1555399141314,16.606188,-3.7998023,4.9100723
GYROSCOPE,1555399141319,-222.46,589.68,-82.95
ACCELEROMETER,1555399141319,16.788044,-4.074977,1.7156538
